ID,level,trial,time_played,N_attempt,done,expectancy,SoC,crashed,N_drift,N_prior_crashs,SoC_last_trial,trials_since_last_crash,crashed_in_last_trial,consecutive_crash_success,N_consecutive_crash_success
NE25RG,60,39,11.660568237304688,1,False,4,3,1,1,30,4.0,6,1,0,6
NE25RG,43,40,13.55567455291748,1,False,3,3,1,3,31,3.0,7,1,0,6
NE25RG,12,41,19.626091718673703,1,True,4,4,0,4,32,3.0,1,1,1,7
NE25RG,76,42,14.866727113723757,2,False,4,4,1,3,32,4.0,0,0,0,7
NE25RG,9,43,11.63798475265503,1,False,4,5,1,2,33,4.0,1,1,0,7
NE25RG,59,44,6.441593408584595,3,False,4,4,1,1,34,5.0,2,1,0,7
NE25RG,62,45,4.713231801986694,2,False,4,3,1,1,35,4.0,3,1,0,7
NE25RG,62,46,4.848813772201538,3,False,4,2,1,1,36,3.0,4,1,0,7
NE25RG,68,47,6.502923250198364,1,False,3,3,1,1,37,2.0,5,1,0,7
NE25RG,19,48,9.811616659164429,1,False,3,3,1,2,38,3.0,6,1,0,7
NE25RG,29,49,6.026433229446411,2,False,4,4,1,1,39,3.0,7,1,0,7
NE25RG,42,50,6.960663080215454,1,False,3,3,1,1,40,4.0,8,1,0,7
NE25RG,48,51,14.98391342163086,1,False,4,3,1,3,41,3.0,9,1,0,7
NE25RG,47,52,13.58626103401184,1,False,3,3,1,2,42,3.0,10,1,0,7
NE25RG,14,53,16.964247465133667,1,True,4,5,0,4,43,3.0,1,1,1,8
NE25RG,16,54,10.534381866455078,1,False,4,3,1,3,43,5.0,0,0,0,8
NE25RG,16,55,17.66817879676819,2,True,5,5,0,4,44,3.0,1,1,1,9
NE25RG,26,56,13.982222080230711,1,False,4,4,1,1,44,5.0,0,0,0,9
NE25RG,72,57,28.56451177597046,2,False,4,4,1,4,45,4.0,1,1,0,9
NE25RG,45,58,11.563936948776243,1,False,3,3,1,2,46,4.0,2,1,0,9
NE25RG,9,59,10.013028860092165,2,False,4,2,1,2,47,3.0,3,1,0,9
NE25RG,65,60,9.558505058288574,1,False,4,1,1,2,48,2.0,4,1,0,9
NE25RG,58,61,5.715128183364868,1,False,5,3,1,1,49,1.0,5,1,0,9
NE25RG,37,62,13.199806213378906,1,False,3,3,1,3,50,3.0,6,1,0,9
NE25RG,2,63,13.783727407455444,1,False,3,2,1,4,51,3.0,7,1,0,9
NE25RG,45,64,16.91933536529541,2,True,2,4,0,4,52,2.0,1,1,1,10
NE25RG,15,65,7.520681858062744,1,False,3,2,1,1,52,4.0,0,0,0,10
NE25RG,71,66,18.27876710891724,1,False,2,2,1,3,53,2.0,1,1,0,10
NE25RG,3,67,6.579142093658447,1,False,3,2,1,1,54,2.0,2,1,0,10
NE25RG,23,68,7.682360887527466,1,False,3,1,1,1,55,2.0,3,1,0,10
NE25RG,57,69,15.285141706466677,1,False,2,3,1,2,56,1.0,4,1,0,10
NE25RG,34,70,5.452078819274902,3,False,2,2,1,1,57,3.0,5,1,0,10
NE25RG,73,71,5.145066976547241,1,False,3,2,1,1,58,2.0,6,1,0,10
NE25RG,10,72,14.642706155776978,2,False,2,2,1,4,59,2.0,7,1,0,10
NE25RG,70,73,10.375064611434937,1,False,2,2,1,1,60,2.0,8,1,0,10
NE25RG,25,74,16.737691402435303,1,True,3,4,0,4,61,2.0,1,1,1,11
NE25RG,74,75,17.71067452430725,1,True,3,6,0,4,61,4.0,2,0,0,11
NE25RG,15,76,8.260313987731934,2,False,4,1,1,1,61,6.0,0,0,0,11
NE25RG,21,77,8.334600687026978,1,False,4,2,1,1,62,1.0,1,1,0,11
NE25RG,60,78,10.302077293395996,2,False,4,3,1,3,63,2.0,2,1,0,11
NE25RG,73,79,16.69993543624878,2,True,3,5,0,4,64,3.0,1,1,1,12
NE25RG,1,80,17.05060887336731,1,True,4,6,0,4,64,5.0,2,0,0,12
NE25RG,54,81,16.848247289657593,2,True,4,7,0,4,64,6.0,3,0,0,12
NE25RG,27,82,11.426807403564451,2,False,5,3,1,2,64,7.0,0,0,0,12
NE25RG,30,83,15.337665557861328,1,False,4,2,1,4,65,3.0,1,1,0,12
NE25RG,35,84,16.873871326446533,1,False,4,4,1,4,66,2.0,2,1,0,12
NE25RG,29,85,5.549813747406006,3,False,4,3,1,1,67,4.0,3,1,0,12
NE25RG,47,86,12.879051446914673,2,False,4,3,1,3,68,3.0,4,1,0,12
NE25RG,52,87,12.460481882095335,2,False,4,3,1,3,69,3.0,5,1,0,12
NE25RG,32,88,17.034106254577637,1,True,4,5,0,4,70,3.0,1,1,1,13
NE25RG,53,89,34.29926371574402,2,False,5,4,1,3,70,5.0,0,0,0,13
NE25RG,42,90,19.54417324066162,2,False,3,2,1,1,71,4.0,1,1,0,13
NE25RG,28,91,7.778590202331543,2,False,3,3,1,2,72,2.0,2,1,0,13
NE25RG,27,92,14.479459285736084,3,False,3,3,1,4,73,3.0,3,1,0,13
NE25RG,47,93,10.785896062850952,3,False,2,2,1,2,74,3.0,4,1,0,13
NE25RG,26,94,7.705645799636841,2,False,4,3,1,2,75,2.0,5,1,0,13
NE25RG,52,95,18.07039952278137,3,True,2,5,0,4,76,3.0,1,1,1,14
NE25RG,67,96,8.066469669342041,2,False,3,2,1,2,76,5.0,0,0,0,14
NE25RG,64,97,14.107726573944092,1,False,3,3,1,4,77,2.0,1,1,0,14
NE25RG,26,98,5.470315217971802,3,False,4,2,1,1,78,3.0,2,1,0,14
NE25RG,44,99,8.186625719070435,1,False,3,3,1,2,79,2.0,3,1,0,14
NE25RG,56,100,16.542495727539062,1,False,2,2,1,4,80,3.0,4,1,0,14
NE25RG,69,101,8.035646915435791,1,False,2,2,1,2,81,2.0,5,1,0,14
NE25RG,65,102,16.882492780685425,2,False,2,2,1,4,82,2.0,6,1,0,14
NE25RG,24,103,29.702565908432007,2,True,4,4,0,4,83,2.0,1,1,1,15
NE25RG,69,104,9.178165674209597,2,False,3,2,1,2,83,4.0,0,0,0,15
NE25RG,61,105,15.772807836532593,2,False,3,3,1,3,84,2.0,1,1,0,15
NE25RG,44,106,9.41489553451538,2,False,2,2,1,2,85,3.0,2,1,0,15
NE25RG,51,107,11.816710233688354,2,False,2,3,1,3,86,2.0,3,1,0,15
NE25RG,57,108,15.915914058685305,2,True,3,5,0,4,87,3.0,1,1,1,16
NE25RG,19,109,7.011286020278931,2,False,4,2,1,1,87,5.0,0,0,0,16
NE25RG,79,110,15.457364082336426,1,True,3,5,0,4,88,2.0,1,1,1,17
NE25RG,19,111,24.92657423019409,3,True,4,5,0,4,88,5.0,2,0,0,17
NE25RG,64,112,14.0711190700531,2,False,4,3,1,4,88,5.0,0,0,0,17
NE25RG,53,113,9.31500506401062,3,False,2,3,1,2,89,3.0,1,1,0,17
NE25RG,50,114,4.637375831604004,1,False,2,2,1,1,90,3.0,2,1,0,17
NE25RG,3,115,11.97169589996338,2,False,3,2,1,3,91,2.0,3,1,0,17
NE25RG,51,116,16.318684577941895,3,True,1,5,0,4,92,2.0,1,1,1,18
NE25RG,17,117,17.405754327774048,2,True,4,5,0,4,92,5.0,2,0,0,18
NE25RG,2,118,14.93315863609314,2,False,4,4,1,4,92,5.0,0,0,0,18
NE25RG,39,119,14.648287773132324,3,False,3,2,1,4,93,4.0,1,1,0,18
NE25RG,50,120,11.679423809051514,2,False,3,3,1,3,94,2.0,2,1,0,18
NE25RG,49,121,5.085643529891968,1,False,2,2,1,1,95,3.0,3,1,0,18
NE25RG,77,122,10.15152883529663,2,False,1,3,1,2,96,2.0,4,1,0,18
NE25RG,58,123,14.570738792419434,2,False,2,2,1,4,97,3.0,5,1,0,18
NE25RG,36,124,6.009456634521484,1,False,3,2,1,1,98,2.0,6,1,0,18
NE25RG,33,125,16.147757053375244,2,True,2,5,0,4,99,2.0,1,1,1,19
NE25RG,10,126,5.740713357925415,3,False,4,4,1,1,99,5.0,0,0,0,19
NE25RG,15,127,15.662474155426024,3,True,2,5,0,4,100,4.0,1,1,1,20
NE25RG,37,128,16.067392587661743,2,False,4,3,1,4,100,5.0,0,0,0,20
NE25RG,50,129,18.21178221702576,3,True,3,5,0,4,101,3.0,1,1,1,21
NE25RG,28,130,9.143344640731812,3,False,4,3,1,2,101,5.0,0,0,0,21
NE25RG,35,131,11.009445190429688,2,False,3,3,1,3,102,3.0,1,1,0,21
NE25RG,60,132,8.389553785324097,3,False,4,2,1,2,103,3.0,2,1,0,21
NE25RG,11,133,4.678176164627075,2,False,3,2,1,1,104,2.0,3,1,0,21
NE25RG,36,134,5.57507586479187,2,False,3,1,1,1,105,2.0,4,1,0,21
NE25RG,9,135,16.000182390213013,3,True,1,5,0,4,106,1.0,1,1,1,22
NE25RG,44,136,8.045272827148438,3,False,4,1,1,2,106,5.0,0,0,0,22
NE25RG,77,137,9.946256160736084,3,False,3,2,1,2,107,1.0,1,1,0,22
NE25RG,67,138,7.49328351020813,3,False,3,2,1,2,108,2.0,2,1,0,22
NE25RG,65,139,6.626582860946655,3,False,3,2,1,1,109,2.0,3,1,0,22
NE25RG,55,140,15.105493307113647,1,False,2,1,1,4,110,2.0,4,1,0,22
NE25RG,4,141,22.68628692626953,2,True,2,5,0,4,111,1.0,1,1,1,23
NE25RG,58,142,6.140036106109619,3,False,3,2,1,1,111,5.0,0,0,0,23
NE25RG,75,143,4.774664640426636,1,False,3,3,1,1,112,2.0,1,1,0,23
NE25RG,6,144,17.205785512924194,2,True,2,4,0,4,113,3.0,1,1,1,24
NE25RG,3,145,6.89296555519104,3,False,3,2,1,1,113,4.0,0,0,0,24
NE25RG,55,146,22.661657333374023,2,False,3,2,1,4,114,2.0,1,1,0,24
NE25RG,55,147,15.746428728103638,3,True,3,5,0,4,115,2.0,1,1,1,25
NE25RG,21,148,7.040163516998291,2,False,4,1,1,1,115,5.0,0,0,0,25
NE25RG,35,149,9.787385940551758,3,False,2,1,1,3,116,1.0,1,1,0,25
NE25RG,13,150,13.66755986213684,1,False,3,2,1,3,117,1.0,2,1,0,25
NE25RG,49,151,12.528684854507446,2,False,4,2,1,4,118,2.0,3,1,0,25
NE25RG,80,152,4.897471904754639,1,False,3,3,1,1,119,2.0,4,1,0,25
NE25RG,2,153,15.61879014968872,3,True,2,5,0,4,120,3.0,1,1,1,26
NE25RG,36,154,14.195239305496216,3,False,4,3,1,4,120,5.0,0,0,0,26
NE25RG,69,155,12.757111072540283,3,False,4,3,1,4,121,3.0,1,1,0,26
NE25RG,11,156,19.07137012481689,3,False,2,3,1,3,122,3.0,2,1,0,26
NE25RG,48,157,7.525542259216309,2,False,2,1,1,1,123,3.0,3,1,0,26
NE25RG,40,158,6.364150285720825,1,False,3,1,1,2,124,1.0,4,1,0,26
NE25RG,30,159,5.569287300109863,2,False,2,1,1,1,125,1.0,5,1,0,26
NE25RG,46,160,9.889709949493408,2,False,2,1,1,2,126,1.0,6,1,0,26
NE25RG,64,161,13.550264835357666,3,False,2,3,1,4,127,1.0,7,1,0,26
NE25RG,48,162,6.651821613311768,3,False,2,2,1,1,128,3.0,8,1,0,26
NE25RG,78,163,6.579672336578369,1,False,3,1,1,2,129,2.0,9,1,0,26
NE25RG,42,164,10.741240739822388,3,False,2,1,1,3,130,1.0,10,1,0,26
NE25RG,38,165,12.16182804107666,3,False,1,2,1,3,131,1.0,11,1,0,26
NE25RG,30,166,6.996939659118652,3,False,2,1,1,2,132,2.0,12,1,0,26
NE25RG,23,167,12.945079803466797,2,False,2,1,1,3,133,1.0,13,1,0,26
NE25RG,20,168,4.748049020767212,1,False,2,3,1,1,134,1.0,14,1,0,26
NE25RG,78,169,4.573276042938232,2,False,2,1,1,1,135,3.0,15,1,0,26
NE25RG,43,170,6.573360443115234,2,False,1,1,1,1,136,1.0,16,1,0,26
NE25RG,75,171,4.498851537704468,2,False,1,1,1,1,137,1.0,17,1,0,26
NE25RG,78,172,4.513873100280762,3,False,1,1,1,1,138,1.0,18,1,0,26
NE25RG,37,173,14.749167680740356,3,False,1,3,1,4,139,1.0,19,1,0,26
NE25RG,23,174,9.965080976486206,3,False,2,2,1,2,140,3.0,20,1,0,26
NE25RG,80,175,15.471781492233276,2,True,3,4,0,4,141,2.0,1,1,1,27
NE25RG,70,176,15.698331117630005,2,False,2,3,1,4,141,4.0,0,0,0,27
NE25RG,56,177,14.58451247215271,2,False,2,1,1,4,142,3.0,1,1,0,27
NE25RG,68,178,5.128142356872559,2,False,4,1,1,1,143,1.0,2,1,0,27
NE25RG,72,179,15.841760396957396,3,False,1,2,1,4,144,1.0,3,1,0,27
NE25RG,21,180,6.508153915405273,3,False,3,1,1,1,145,2.0,4,1,0,27
NE25RG,40,181,6.947451114654541,2,False,2,2,1,2,146,1.0,5,1,0,27
NE25RG,76,182,13.228004932403564,3,False,2,2,1,3,147,2.0,6,1,0,27
NE25RG,43,183,12.77164602279663,3,False,2,1,1,3,148,2.0,7,1,0,27
NE25RG,49,184,8.044333696365356,3,False,3,2,1,2,149,1.0,8,1,0,27
NE25RG,20,185,4.586945295333862,2,False,3,1,1,1,150,2.0,9,1,0,27
NE25RG,71,186,17.20087218284607,2,True,2,4,0,4,151,1.0,1,1,1,28
NE25RG,56,187,16.627269744873047,3,False,3,2,1,4,151,4.0,0,0,0,28
NE25RG,75,188,22.807827711105347,3,False,1,2,1,3,152,2.0,1,1,0,28
NE25RG,61,189,14.905752897262571,3,False,1,2,1,3,153,2.0,2,1,0,28
NE25RG,68,190,6.22158145904541,3,False,2,1,1,1,154,2.0,3,1,0,28
NE25RG,40,191,10.815884828567505,3,False,2,1,1,3,155,1.0,4,1,0,28
NE25RG,13,192,9.945361137390137,2,False,2,1,1,2,156,1.0,5,1,0,28
NE25RG,70,193,11.556889533996582,3,False,2,1,1,3,157,1.0,6,1,0,28
NE25RG,20,194,6.0746235847473145,3,False,2,1,1,1,158,1.0,7,1,0,28
NE25RG,46,195,15.384207487106323,3,False,2,2,1,4,159,1.0,8,1,0,28
NE25RG,13,196,9.309203147888184,3,False,1,1,1,2,160,2.0,9,1,0,28
DI21EN,15,0,21.66611099243164,1,False,6,4,1,4,0,1.0,10,1,0,0
DI21EN,18,1,18.056968450546265,1,False,5,3,1,2,1,4.0,11,1,0,0
DI21EN,67,2,11.309422969818115,1,False,4,3,1,1,2,3.0,12,1,0,0
DI21EN,74,3,13.730715274810793,1,False,3,2,1,2,3,3.0,13,1,0,0
DI21EN,67,4,9.002291679382324,2,False,2,1,1,1,4,2.0,14,1,0,0
DI21EN,38,5,20.56828260421753,1,True,1,6,0,4,5,1.0,1,1,1,1
DI21EN,66,6,21.352314949035645,1,False,4,4,1,3,5,6.0,0,0,0,1
DI21EN,80,7,11.11270022392273,1,False,4,7,1,1,6,4.0,1,1,0,1
DI21EN,30,8,22.204583644866943,1,True,3,5,0,4,7,7.0,1,1,1,2
DI21EN,32,9,12.997504472732544,1,False,4,2,1,1,7,5.0,0,0,0,2
DI21EN,46,10,21.452194690704346,1,True,3,5,0,4,8,2.0,1,1,1,3
DI21EN,48,11,16.462125778198242,1,False,4,4,1,3,8,5.0,0,0,0,3
DI21EN,67,12,13.571311473846436,3,False,3,4,1,2,9,4.0,1,1,0,3
DI21EN,73,13,12.030680418014526,1,False,3,3,1,2,10,4.0,2,1,0,3
DI21EN,31,14,19.96905279159546,1,True,4,6,0,4,11,3.0,1,1,1,4
DI21EN,41,15,8.835458278656006,1,False,4,2,1,1,11,6.0,0,0,0,4
DI21EN,2,16,22.99826502799988,1,True,4,6,0,4,12,2.0,1,1,1,5
DI21EN,79,17,16.036457538604736,1,False,5,3,1,2,12,6.0,0,0,0,5
DI21EN,16,18,7.500829458236694,1,False,5,1,1,1,13,3.0,1,1,0,5
DI21EN,4,19,17.797395706176758,1,False,3,3,1,3,14,1.0,2,1,0,5
DI21EN,69,20,30.54255437850952,1,True,3,5,0,4,15,3.0,1,1,1,6
DI21EN,66,21,17.18454623222351,2,False,5,3,1,2,15,5.0,0,0,0,6
DI21EN,79,22,8.220348596572876,2,False,4,2,1,1,16,3.0,1,1,0,6
DI21EN,53,23,20.457692861557007,1,True,4,7,0,4,17,2.0,1,1,1,7
DI21EN,18,24,16.336113214492798,2,False,5,7,1,1,17,7.0,0,0,0,7
DI21EN,75,25,9.811028003692629,1,False,4,7,1,1,18,7.0,1,1,0,7
DI21EN,16,26,11.586069583892822,2,False,3,2,1,1,19,7.0,2,1,0,7
DI21EN,65,27,13.058002710342407,1,False,2,3,1,2,20,2.0,3,1,0,7
DI21EN,18,28,12.167731285095217,3,False,4,2,1,1,21,3.0,4,1,0,7
DI21EN,78,29,27.520994424819943,1,True,3,6,0,4,22,2.0,1,1,1,8
DI21EN,15,30,15.796147108078005,2,False,4,3,1,2,22,6.0,0,0,0,8
DI21EN,55,31,16.67563796043396,1,False,3,2,1,2,23,3.0,1,1,0,8
DI21EN,12,32,16.56440043449402,1,False,3,3,1,1,24,2.0,2,1,0,8
DI21EN,3,33,12.557347297668455,1,False,4,1,1,1,25,3.0,3,1,0,8
DI21EN,11,34,18.410535097122192,1,True,2,7,0,4,26,1.0,1,1,1,9
DI21EN,59,35,16.267103672027588,1,False,5,3,1,2,26,7.0,0,0,0,9
DI21EN,73,36,10.882920026779177,2,False,3,2,1,1,27,3.0,1,1,0,9
DI21EN,49,37,16.903255939483643,1,False,2,3,1,2,28,2.0,2,1,0,9
DI21EN,74,38,18.94554877281189,2,True,4,7,0,4,29,3.0,1,1,1,10
DI21EN,4,39,19.89420795440674,2,True,5,7,0,4,29,7.0,2,0,0,10
DI21EN,60,40,11.668832063674929,1,False,6,4,1,2,29,7.0,0,0,0,10
DI21EN,27,41,19.12683343887329,1,True,5,5,0,4,30,4.0,1,1,1,11
DI21EN,55,42,20.09157466888428,2,False,5,5,1,4,30,5.0,0,0,0,11
DI21EN,47,43,12.068027019500732,1,False,6,4,1,2,31,5.0,1,1,0,11
DI21EN,64,44,9.142597198486328,1,False,4,3,1,1,32,4.0,2,1,0,11
DI21EN,39,45,25.799451112747192,1,True,4,5,0,4,33,3.0,1,1,1,12
DI21EN,43,46,14.652873992919922,1,False,5,6,1,2,33,5.0,0,0,0,12
DI21EN,15,47,9.311598300933838,3,False,4,3,1,1,34,6.0,1,1,0,12
DI21EN,47,48,12.603015661239624,2,False,3,2,1,2,35,3.0,2,1,0,12
DI21EN,42,49,8.453400135040283,1,False,4,1,1,1,36,2.0,3,1,0,12
DI21EN,28,50,19.64669609069824,1,True,4,4,0,4,37,1.0,1,1,1,13
DI21EN,55,51,13.875290393829346,3,False,4,4,1,2,37,4.0,0,0,0,13
DI21EN,48,52,19.744121074676517,2,True,5,3,0,4,38,4.0,1,1,1,14
DI21EN,20,53,12.477422952651978,1,False,3,2,1,1,38,3.0,0,0,0,14
DI21EN,35,54,14.471033811569214,1,False,4,3,1,3,39,2.0,1,1,0,14
DI21EN,45,55,15.073490619659424,1,False,4,5,1,2,40,3.0,2,1,0,14
DI21EN,6,56,7.151922225952148,1,False,3,1,1,1,41,5.0,3,1,0,14
DI21EN,66,57,23.797712802886963,3,False,5,4,1,3,42,1.0,4,1,0,14
DI21EN,62,58,12.5518536567688,1,False,5,3,1,2,43,4.0,5,1,0,14
DI21EN,35,59,14.159839153289797,2,False,4,3,1,2,44,3.0,6,1,0,14
DI21EN,26,60,10.573915719985962,1,False,3,2,1,1,45,3.0,7,1,0,14
DI21EN,59,61,22.685562133789062,2,True,2,5,0,4,46,2.0,1,1,1,15
DI21EN,24,62,9.800549268722534,1,False,5,3,1,2,46,5.0,0,0,0,15
DI21EN,57,63,21.307010173797607,1,True,4,6,0,4,47,3.0,1,1,1,16
DI21EN,63,64,17.53721809387207,1,False,5,3,1,3,47,6.0,0,0,0,16
DI21EN,80,65,20.309629917144772,2,True,4,6,0,4,48,3.0,1,1,1,17
DI21EN,9,66,11.758591890335085,1,False,5,1,1,1,48,6.0,0,0,0,17
DI21EN,43,67,15.887608289718628,2,False,3,3,1,2,49,1.0,1,1,0,17
DI21EN,65,68,13.132200956344604,2,False,4,3,1,2,50,3.0,2,1,0,17
DI21EN,62,69,7.606962919235229,2,False,3,1,1,1,51,3.0,3,1,0,17
DI21EN,73,70,20.74567937850952,3,False,4,4,1,4,52,1.0,4,1,0,17
DI21EN,14,71,19.817927598953247,1,True,5,5,0,4,53,4.0,1,1,1,18
DI21EN,58,72,10.818024158477783,1,False,4,2,1,1,53,5.0,0,0,0,18
DI21EN,10,73,18.76470685005188,1,False,5,4,1,4,54,2.0,1,1,0,18
DI21EN,33,74,11.21235966682434,1,False,4,3,1,1,55,4.0,2,1,0,18
DI21EN,1,75,20.3551185131073,1,False,3,3,1,4,56,3.0,3,1,0,18
DI21EN,43,76,16.185023069381714,3,False,4,3,1,2,57,3.0,4,1,0,18
DI21EN,29,77,18.2487108707428,1,False,5,3,1,4,58,3.0,5,1,0,18
DI21EN,36,78,11.857608318328856,1,False,4,4,1,2,59,3.0,6,1,0,18
DI21EN,72,79,12.618490219116213,1,False,3,2,1,2,60,4.0,7,1,0,18
DI21EN,12,80,10.882206678390505,2,False,3,1,1,2,61,2.0,8,1,0,18
DI21EN,24,81,19.229161262512207,2,False,4,3,1,2,62,1.0,9,1,0,18
DI21EN,7,82,12.79333758354187,1,False,5,2,1,1,63,3.0,10,1,0,18
DI21EN,12,83,15.23589277267456,3,False,4,2,1,2,64,2.0,11,1,0,18
DI21EN,54,84,18.11780619621277,1,False,3,5,1,4,65,2.0,12,1,0,18
DI21EN,77,85,19.424866199493408,1,True,5,6,0,4,66,5.0,1,1,1,19
DI21EN,41,86,11.572415828704834,2,False,5,3,1,2,66,6.0,0,0,0,19
DI21EN,56,87,23.5353946685791,1,True,6,6,0,4,67,3.0,1,1,1,20
DI21EN,35,88,17.01329731941223,3,False,3,3,1,2,67,6.0,0,0,0,20
DI21EN,72,89,12.328513622283936,2,False,4,5,1,3,68,3.0,1,1,0,20
DI21EN,45,90,19.98978090286255,2,True,4,7,0,4,69,5.0,1,1,1,21
DI21EN,70,91,19.714559078216556,1,True,5,6,0,4,69,7.0,2,0,0,21
DI21EN,1,92,13.154233932495115,2,False,6,5,1,2,69,6.0,0,0,0,21
DI21EN,60,93,12.009683847427368,2,False,5,3,1,2,70,5.0,1,1,0,21
DI21EN,62,94,19.730812072753903,3,True,3,7,0,4,71,3.0,1,1,1,22
DI21EN,54,95,19.51949453353882,2,True,5,6,0,4,71,7.0,2,0,0,22
DI21EN,63,96,21.104909420013428,2,True,6,6,0,4,71,6.0,3,0,0,22
DI21EN,26,97,7.698742628097534,2,False,6,2,1,1,71,6.0,0,0,0,22
DI21EN,64,98,19.123780012130737,2,True,5,5,0,4,72,2.0,1,1,1,23
DI21EN,52,99,18.94148731231689,1,True,5,6,0,4,72,5.0,2,0,0,23
DI21EN,76,100,11.701503276824951,1,False,5,5,1,2,72,6.0,0,0,0,23
DI21EN,22,101,9.084251403808594,1,False,4,3,1,1,73,5.0,1,1,0,23
DI21EN,21,102,9.7389817237854,1,False,5,1,1,1,74,3.0,2,1,0,23
DI21EN,26,103,11.46311616897583,3,False,4,3,1,1,75,1.0,3,1,0,23
DI21EN,50,104,15.359518766403198,1,False,5,5,1,3,76,3.0,4,1,0,23
DI21EN,3,105,17.527186155319214,2,False,4,6,1,3,77,5.0,5,1,0,23
DI21EN,37,106,15.882949113845823,1,False,5,3,1,3,78,6.0,6,1,0,23
DI21EN,58,107,27.02625703811645,2,False,4,4,1,4,79,3.0,7,1,0,23
DI21EN,7,108,14.279984712600708,2,False,5,2,1,3,80,4.0,8,1,0,23
DI21EN,5,109,18.4215407371521,1,True,5,6,0,4,81,2.0,1,1,1,24
DI21EN,42,110,20.69703722000122,2,True,4,6,0,4,81,6.0,2,0,0,24
DI21EN,76,111,19.193116426467896,2,True,4,6,0,4,81,6.0,3,0,0,24
DI21EN,6,112,7.830388784408569,2,False,5,1,1,1,81,6.0,0,0,0,24
DI21EN,24,113,9.523602724075316,3,False,3,1,1,1,82,1.0,1,1,0,24
DI21EN,34,114,22.227165460586548,1,True,2,7,0,4,83,1.0,1,1,1,25
DI21EN,75,115,18.50050973892212,2,True,5,7,0,4,83,7.0,2,0,0,25
DI21EN,32,116,20.363290786743164,2,True,6,6,0,4,83,7.0,3,0,0,25
DI21EN,72,117,9.36125349998474,3,False,6,5,1,1,83,6.0,0,0,0,25
DI21EN,58,118,7.964349746704102,3,False,5,3,1,1,84,5.0,1,1,0,25
DI21EN,51,119,10.770139455795288,1,False,4,2,1,2,85,3.0,2,1,0,25
DI21EN,3,120,12.36757755279541,3,False,3,2,1,1,86,2.0,3,1,0,25
DI21EN,9,121,21.630067586898804,2,True,5,7,0,4,87,2.0,1,1,1,26
DI21EN,8,122,18.68154549598694,1,True,5,6,0,4,87,7.0,2,0,0,26
DI21EN,44,123,11.411620140075684,1,False,5,5,1,2,87,6.0,0,0,0,26
DI21EN,36,124,11.999563694000244,2,False,5,4,1,2,88,5.0,1,1,0,26
DI21EN,33,125,17.81039023399353,2,True,4,6,0,4,89,4.0,1,1,1,27
DI21EN,23,126,13.453600883483888,1,False,5,4,1,2,89,6.0,0,0,0,27
DI21EN,60,127,9.627665281295776,3,False,5,3,1,2,90,4.0,1,1,0,27
DI21EN,1,128,19.780702114105225,3,False,4,5,1,4,91,3.0,2,1,0,27
DI21EN,44,129,18.34368324279785,2,True,5,6,0,4,92,5.0,1,1,1,28
DI21EN,20,130,8.912986516952515,2,False,4,2,1,1,92,6.0,0,0,0,28
DI21EN,40,131,10.579753398895264,1,False,3,2,1,2,93,2.0,1,1,0,28
DI21EN,22,132,11.042908906936646,2,False,5,2,1,1,94,2.0,2,1,0,28
DI21EN,16,133,17.84111523628235,3,False,5,5,1,4,95,2.0,3,1,0,28
DI21EN,6,134,19.888050079345703,3,True,4,6,0,4,96,5.0,1,1,1,29
DI21EN,29,135,12.308855295181274,2,False,5,3,1,1,96,6.0,0,0,0,29
DI21EN,19,136,8.033283948898315,1,False,4,1,1,1,97,3.0,1,1,0,29
DI21EN,49,137,19.31047463417053,2,True,5,7,0,4,98,1.0,1,1,1,30
DI21EN,21,138,13.42904567718506,2,False,6,4,1,2,98,7.0,0,0,0,30
DI21EN,68,139,8.421587944030762,1,False,5,2,1,1,99,4.0,1,1,0,30
DI21EN,19,140,17.0188570022583,2,False,4,1,1,4,100,2.0,2,1,0,30
DI21EN,17,141,13.637560606002808,1,False,5,4,1,2,101,1.0,3,1,0,30
DI21EN,50,142,18.254074811935425,2,True,4,6,0,4,102,4.0,1,1,1,31
DI21EN,20,143,19.864954948425293,3,True,4,6,0,4,102,6.0,2,0,0,31
DI21EN,71,144,19.866427421569824,1,True,5,7,0,4,102,6.0,3,0,0,31
DI21EN,37,145,18.31280303001404,2,True,6,6,0,4,102,7.0,4,0,0,31
DI21EN,29,146,10.095789432525637,3,False,5,5,1,1,102,6.0,0,0,0,31
DI21EN,10,147,19.65373158454895,2,True,4,5,0,4,103,5.0,1,1,1,32
DI21EN,13,148,21.130146265029907,1,True,4,6,0,4,103,5.0,2,0,0,32
DI21EN,36,149,17.873371601104736,3,False,5,4,1,4,103,6.0,0,0,0,32
DI21EN,23,150,12.119783401489258,2,False,4,3,1,2,104,4.0,1,1,0,32
DI21EN,41,151,18.476824522018436,3,False,4,5,1,4,105,3.0,2,1,0,32
DI21EN,65,152,11.042917251586914,3,False,5,3,1,2,106,5.0,3,1,0,32
DI21EN,7,153,9.476970434188845,3,False,3,2,1,2,107,3.0,4,1,0,32
DI21EN,23,154,16.08856463432312,3,False,4,4,1,2,108,2.0,5,1,0,32
DI21EN,17,155,16.945585012435913,2,False,5,4,1,3,109,4.0,6,1,0,32
DI21EN,40,156,9.709256410598757,2,False,5,3,1,2,110,4.0,7,1,0,32
